number,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_finger_mcp_x,index_finger_mcp_y,index_finger_pip_x,index_finger_pip_y,index_finger_dip_x,index_finger_dip_y,index_finger_tip_x,index_finger_tip_y,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_pip_x,middle_finger_pip_y,middle_finger_dip_x,middle_finger_dip_y,middle_finger_tip_x,middle_finger_tip_y,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_pip_x,ring_finger_pip_y,ring_finger_dip_x,ring_finger_dip_y,ring_finger_tip_x,ring_finger_tip_y,pinky_mcp_x,pinky_mcp_y,pinky_pip_x,pinky_pip_y,pinky_dip_x,pinky_dip_y,pinky_tip_x,pinky_tip_y
2,0.0,0.0,-0.3546099290780142,-0.11347517730496454,-0.6028368794326241,-0.36879432624113473,-0.7730496453900709,-0.5957446808510638,-0.950354609929078,-0.7659574468085106,-0.5460992907801419,-0.5957446808510638,-0.7092198581560284,-0.7730496453900709,-0.8581560283687943,-0.8226950354609929,-1.0,-0.8368794326241135,-0.44680851063829785,-0.6666666666666666,-0.6312056737588653,-0.8794326241134752,-0.8014184397163121,-0.9219858156028369,-0.9645390070921985,-0.900709219858156,-0.3333333333333333,-0.7163120567375887,-0.524822695035461,-0.9361702127659575,-0.7092198581560284,-0.9361702127659575,-0.8652482269503546,-0.8723404255319149,-0.19858156028368795,-0.7446808510638298,-0.40425531914893614,-0.9219858156028369,-0.5815602836879432,-0.9290780141843972,-0.7375886524822695,-0.8794326241134752
2,0.0,0.0,-0.3475177304964539,-0.09219858156028368,-0.6028368794326241,-0.3475177304964539,-0.7730496453900709,-0.574468085106383,-0.950354609929078,-0.7588652482269503,-0.5390070921985816,-0.5673758865248227,-0.7092198581560284,-0.7446808510638298,-0.8652482269503546,-0.7943262411347518,-1.0,-0.8014184397163121,-0.44680851063829785,-0.6382978723404256,-0.624113475177305,-0.851063829787234,-0.8014184397163121,-0.8865248226950354,-0.9574468085106383,-0.8581560283687943,-0.3333333333333333,-0.6879432624113475,-0.524822695035461,-0.9148936170212766,-0.7092198581560284,-0.9148936170212766,-0.8581560283687943,-0.8439716312056738,-0.19858156028368795,-0.7163120567375887,-0.3971631205673759,-0.8936170212765957,-0.574468085106383,-0.900709219858156,-0.723404255319149,-0.851063829787234
2,0.0,0.0,-0.35,-0.09285714285714286,-0.6071428571428571,-0.35,-0.7785714285714286,-0.5857142857142857,-0.9571428571428572,-0.7571428571428571,-0.5428571428571428,-0.5642857142857143,-0.7071428571428572,-0.7428571428571429,-0.8642857142857143,-0.7928571428571428,-1.0,-0.8,-0.45,-0.6428571428571429,-0.6357142857142857,-0.8571428571428571,-0.8071428571428572,-0.8928571428571429,-0.9571428571428572,-0.8642857142857143,-0.3357142857142857,-0.6857142857142857,-0.5285714285714286,-0.9142857142857143,-0.7142857142857143,-0.9214285714285714,-0.8571428571428571,-0.8571428571428571,-0.2,-0.7214285714285714,-0.40714285714285714,-0.9,-0.5857142857142857,-0.9071428571428571,-0.7357142857142858,-0.8571428571428571
2,0.0,0.0,-0.352112676056338,-0.08450704225352113,-0.6126760563380281,-0.3380281690140845,-0.7887323943661971,-0.5633802816901409,-0.9647887323943662,-0.7394366197183099,-0.5492957746478874,-0.5352112676056338,-0.7183098591549296,-0.7112676056338029,-0.8661971830985915,-0.7605633802816901,-1.0,-0.7816901408450704,-0.4507042253521127,-0.6126760563380281,-0.6338028169014085,-0.823943661971831,-0.8028169014084507,-0.8661971830985915,-0.9507042253521126,-0.8450704225352113,-0.34507042253521125,-0.6619718309859155,-0.528169014084507,-0.8802816901408451,-0.704225352112676,-0.8873239436619719,-0.852112676056338,-0.8309859154929577,-0.2112676056338028,-0.6971830985915493,-0.4084507042253521,-0.8661971830985915,-0.5845070422535211,-0.8802816901408451,-0.7323943661971831,-0.8450704225352113
2,0.0,0.0,-0.34265734265734266,-0.06993006993006994,-0.6013986013986014,-0.32167832167832167,-0.7692307692307693,-0.5524475524475524,-0.958041958041958,-0.7342657342657343,-0.5384615384615384,-0.5314685314685315,-0.6993006993006993,-0.7062937062937062,-0.8531468531468531,-0.7482517482517482,-1.0,-0.7552447552447552,-0.44755244755244755,-0.6083916083916084,-0.6293706293706294,-0.8251748251748252,-0.8041958041958042,-0.8531468531468531,-0.958041958041958,-0.8251748251748252,-0.34265734265734266,-0.6573426573426573,-0.5314685314685315,-0.8811188811188811,-0.7132867132867133,-0.8811188811188811,-0.8601398601398601,-0.8111888111888111,-0.2097902097902098,-0.6853146853146853,-0.4195804195804196,-0.8671328671328671,-0.6013986013986014,-0.8741258741258742,-0.7482517482517482,-0.8321678321678322
3,0.0,0.0,-0.17883211678832117,-0.043795620437956206,-0.32116788321167883,-0.1678832116788321,-0.4343065693430657,-0.2773722627737226,-0.5547445255474452,-0.354014598540146,-0.2116788321167883,-0.4306569343065693,-0.3248175182481752,-0.6021897810218978,-0.3978102189781022,-0.7226277372262774,-0.4489051094890511,-0.8321167883211679,-0.10218978102189781,-0.46715328467153283,-0.14963503649635038,-0.7043795620437956,-0.17883211678832117,-0.8576642335766423,-0.20072992700729927,-1.0,0.010948905109489052,-0.44525547445255476,0.014598540145985401,-0.6715328467153284,0.014598540145985401,-0.8248175182481752,0.010948905109489052,-0.9671532846715328,0.12043795620437957,-0.3759124087591241,0.20072992700729927,-0.5364963503649635,0.2591240875912409,-0.6459854014598541,0.29927007299270075,-0.7518248175182481
3,0.0,0.0,-0.17518248175182483,-0.043795620437956206,-0.3248175182481752,-0.1678832116788321,-0.44525547445255476,-0.2664233576642336,-0.5656934306569343,-0.3357664233576642,-0.21532846715328466,-0.4343065693430657,-0.3284671532846715,-0.6131386861313869,-0.39416058394160586,-0.7299270072992701,-0.44525547445255476,-0.8394160583941606,-0.09854014598540146,-0.46715328467153283,-0.1386861313868613,-0.7043795620437956,-0.16058394160583941,-0.8613138686131386,-0.17883211678832117,-1.0,0.01824817518248175,-0.4416058394160584,0.032846715328467155,-0.6715328467153284,0.0364963503649635,-0.8284671532846716,0.0364963503649635,-0.9708029197080292,0.12773722627737227,-0.3686131386861314,0.22262773722627738,-0.5218978102189781,0.2846715328467153,-0.6277372262773723,0.3284671532846715,-0.7335766423357665
3,0.0,0.0,-0.175,-0.04642857142857143,-0.31785714285714284,-0.15714285714285714,-0.4357142857142857,-0.24642857142857144,-0.5535714285714286,-0.30357142857142855,-0.19642857142857142,-0.43214285714285716,-0.3,-0.6107142857142858,-0.36428571428571427,-0.725,-0.4107142857142857,-0.8357142857142857,-0.07857142857142857,-0.4642857142857143,-0.10714285714285714,-0.6964285714285714,-0.12857142857142856,-0.8571428571428571,-0.14285714285714285,-1.0,0.03571428571428571,-0.42857142857142855,0.06428571428571428,-0.6571428571428571,0.07857142857142857,-0.8142857142857143,0.08928571428571429,-0.9535714285714286,0.14285714285714285,-0.35,0.24285714285714285,-0.4928571428571429,0.30714285714285716,-0.5964285714285714,0.3535714285714286,-0.6964285714285714
3,0.0,0.0,-0.17667844522968199,-0.045936395759717315,-0.3215547703180212,-0.14840989399293286,-0.4416961130742049,-0.22614840989399293,-0.5547703180212014,-0.2826855123674912,-0.19081272084805653,-0.4275618374558304,-0.29328621908127206,-0.607773851590106,-0.35335689045936397,-0.7208480565371025,-0.4028268551236749,-0.8268551236749117,-0.0706713780918728,-0.4558303886925795,-0.0989399293286219,-0.6925795053003534,-0.1166077738515901,-0.8551236749116607,-0.13074204946996468,-1.0,0.038869257950530034,-0.4204946996466431,0.07420494699646643,-0.6466431095406361,0.09540636042402827,-0.8021201413427562,0.10600706713780919,-0.9434628975265018,0.14487632508833923,-0.3321554770318021,0.2508833922261484,-0.4734982332155477,0.31448763250883394,-0.5724381625441696,0.3674911660777385,-0.6678445229681979
3,0.0,0.0,-0.1773049645390071,-0.04609929078014184,-0.3333333333333333,-0.13829787234042554,-0.45390070921985815,-0.20567375886524822,-0.5709219858156028,-0.24822695035460993,-0.1950354609929078,-0.41843971631205673,-0.2978723404255319,-0.6028368794326241,-0.3546099290780142,-0.7163120567375887,-0.3971631205673759,-0.8297872340425532,-0.07801418439716312,-0.450354609929078,-0.09929078014184398,-0.6879432624113475,-0.1099290780141844,-0.8546099290780141,-0.12056737588652482,-1.0,0.03546099290780142,-0.4148936170212766,0.07801418439716312,-0.6453900709219859,0.10283687943262411,-0.7943262411347518,0.12056737588652482,-0.9361702127659575,0.13829787234042554,-0.32978723404255317,0.24822695035460993,-0.46808510638297873,0.3191489361702128,-0.5638297872340425,0.3723404255319149,-0.6595744680851063
3,0.0,0.0,-0.17314487632508835,-0.045936395759717315,-0.3250883392226148,-0.13780918727915195,-0.44876325088339225,-0.1978798586572438,-0.5618374558303887,-0.22614840989399293,-0.18021201413427562,-0.4275618374558304,-0.2791519434628975,-0.607773851590106,-0.3392226148409894,-0.7208480565371025,-0.38869257950530034,-0.8268551236749117,-0.0636042402826855,-0.4558303886925795,-0.07773851590106007,-0.696113074204947,-0.08833922261484099,-0.8586572438162544,-0.09540636042402827,-1.0,0.04946996466431095,-0.4169611307420495,0.0989399293286219,-0.6466431095406361,0.12367491166077739,-0.7950530035335689,0.1413427561837456,-0.9328621908127208,0.1519434628975265,-0.3321554770318021,0.26855123674911663,-0.4628975265017668,0.3392226148409894,-0.5618374558303887,0.392226148409894,-0.657243816254417
3,0.0,0.0,-0.17192982456140352,-0.04912280701754386,-0.32280701754385965,-0.1368421052631579,-0.44912280701754387,-0.19298245614035087,-0.5649122807017544,-0.20701754385964913,-0.17543859649122806,-0.4280701754385965,-0.2631578947368421,-0.6070175438596491,-0.3192982456140351,-0.7192982456140351,-0.35789473684210527,-0.8175438596491228,-0.056140350877192984,-0.45964912280701753,-0.06315789473684211,-0.6982456140350877,-0.06315789473684211,-0.8596491228070176,-0.056140350877192984,-1.0,0.05263157894736842,-0.4245614035087719,0.10877192982456141,-0.6456140350877193,0.14035087719298245,-0.7929824561403509,0.1649122807017544,-0.9228070175438596,0.1543859649122807,-0.3368421052631579,0.2736842105263158,-0.4666666666666667,0.3473684210526316,-0.5578947368421052,0.4105263157894737,-0.6491228070175439
3,0.0,0.0,-0.17314487632508835,-0.04946996466431095,-0.3286219081272085,-0.1413427561837456,-0.45936395759717313,-0.19081272084805653,-0.5724381625441696,-0.20848056537102475,-0.17314487632508835,-0.4381625441696113,-0.2579505300353357,-0.607773851590106,-0.30742049469964666,-0.7137809187279152,-0.3392226148409894,-0.8127208480565371,-0.05653710247349823,-0.46996466431095407,-0.05653710247349823,-0.7102473498233216,-0.04946996466431095,-0.8692579505300353,-0.0353356890459364,-1.0,0.053003533568904596,-0.43109540636042404,0.1166077738515901,-0.657243816254417,0.1519434628975265,-0.8021201413427562,0.18021201413427562,-0.9328621908127208,0.1519434628975265,-0.34275618374558303,0.2756183745583039,-0.46996466431095407,0.3568904593639576,-0.5653710247349824,0.4204946996466431,-0.657243816254417
3,0.0,0.0,-0.176056338028169,-0.056338028169014086,-0.33098591549295775,-0.1443661971830986,-0.4612676056338028,-0.19718309859154928,-0.5774647887323944,-0.2147887323943662,-0.17253521126760563,-0.44366197183098594,-0.2640845070422535,-0.6126760563380281,-0.30985915492957744,-0.7253521126760564,-0.3415492957746479,-0.823943661971831,-0.056338028169014086,-0.4753521126760563,-0.04929577464788732,-0.7112676056338029,-0.03873239436619718,-0.8697183098591549,-0.02464788732394366,-1.0,0.0528169014084507,-0.44014084507042256,0.11619718309859155,-0.6584507042253521,0.15140845070422534,-0.8028169014084507,0.1795774647887324,-0.9330985915492958,0.15140845070422534,-0.35563380281690143,0.2746478873239437,-0.4788732394366197,0.352112676056338,-0.573943661971831,0.41901408450704225,-0.6619718309859155
3,0.0,0.0,-0.17375886524822695,-0.05319148936170213,-0.32978723404255317,-0.14184397163120568,-0.46099290780141844,-0.19148936170212766,-0.5780141843971631,-0.20567375886524822,-0.1702127659574468,-0.4397163120567376,-0.25177304964539005,-0.599290780141844,-0.30141843971631205,-0.7021276595744681,-0.33687943262411346,-0.7943262411347518,-0.05319148936170213,-0.4716312056737589,-0.04964539007092199,-0.7092198581560284,-0.03900709219858156,-0.8687943262411347,-0.028368794326241134,-1.0,0.05319148936170213,-0.4397163120567376,0.11702127659574468,-0.6595744680851063,0.15602836879432624,-0.8049645390070922,0.18439716312056736,-0.9326241134751773,0.14893617021276595,-0.3546099290780142,0.2730496453900709,-0.48226950354609927,0.35106382978723405,-0.574468085106383,0.4148936170212766,-0.6666666666666666
3,0.0,0.0,-0.1773049645390071,-0.04964539007092199,-0.3333333333333333,-0.1347517730496454,-0.4645390070921986,-0.18439716312056736,-0.5851063829787234,-0.20212765957446807,-0.1702127659574468,-0.43617021276595747,-0.2624113475177305,-0.6028368794326241,-0.3120567375886525,-0.7127659574468085,-0.34397163120567376,-0.8156028368794326,-0.05673758865248227,-0.4716312056737589,-0.05673758865248227,-0.7127659574468085,-0.04609929078014184,-0.8687943262411347,-0.031914893617021274,-1.0,0.04964539007092199,-0.4397163120567376,0.11347517730496454,-0.6595744680851063,0.14893617021276595,-0.8049645390070922,0.18085106382978725,-0.9326241134751773,0.14893617021276595,-0.3546099290780142,0.2695035460992908,-0.48226950354609927,0.3475177304964539,-0.5780141843971631,0.4078014184397163,-0.6666666666666666
3,0.0,0.0,-0.17482517482517482,-0.05244755244755245,-0.32517482517482516,-0.13986013986013987,-0.458041958041958,-0.1888111888111888,-0.5804195804195804,-0.20279720279720279,-0.18181818181818182,-0.44405594405594406,-0.2692307692307692,-0.6153846153846154,-0.3146853146853147,-0.7272727272727273,-0.34615384615384615,-0.8321678321678322,-0.06643356643356643,-0.479020979020979,-0.06643356643356643,-0.7167832167832168,-0.055944055944055944,-0.8706293706293706,-0.038461538461538464,-1.0,0.038461538461538464,-0.44755244755244755,0.10139860139860139,-0.6678321678321678,0.13986013986013987,-0.8111888111888111,0.16783216783216784,-0.9370629370629371,0.13286713286713286,-0.36363636363636365,0.24825174825174826,-0.493006993006993,0.32167832167832167,-0.5874125874125874,0.3811188811188811,-0.6748251748251748
3,0.0,0.0,-0.1696113074204947,-0.053003533568904596,-0.3215547703180212,-0.13427561837455831,-0.45936395759717313,-0.17667844522968199,-0.5830388692579506,-0.18374558303886926,-0.18021201413427562,-0.44876325088339225,-0.26501766784452296,-0.6148409893992933,-0.31448763250883394,-0.7243816254416962,-0.3462897526501767,-0.8197879858657244,-0.0706713780918728,-0.4840989399293286,-0.07420494699646643,-0.7173144876325088,-0.07420494699646643,-0.872791519434629,-0.06713780918727916,-1.0,0.038869257950530034,-0.45229681978798586,0.09187279151943463,-0.6784452296819788,0.127208480565371,-0.8197879858657244,0.1519434628975265,-0.9469964664310954,0.13427561837455831,-0.3674911660777385,0.24028268551236748,-0.49823321554770317,0.303886925795053,-0.5936395759717314,0.36042402826855124,-0.6855123674911661
3,0.0,0.0,-0.16549295774647887,-0.04225352112676056,-0.3204225352112676,-0.11971830985915492,-0.45774647887323944,-0.15492957746478872,-0.5845070422535211,-0.16549295774647887,-0.2007042253521127,-0.43309859154929575,-0.29577464788732394,-0.6091549295774648,-0.3485915492957746,-0.7183098591549296,-0.3908450704225352,-0.823943661971831,-0.0880281690140845,-0.47183098591549294,-0.10915492957746478,-0.7112676056338029,-0.11619718309859155,-0.8697183098591549,-0.11619718309859155,-1.0,0.02464788732394366,-0.4471830985915493,0.06338028169014084,-0.676056338028169,0.09154929577464789,-0.823943661971831,0.10915492957746478,-0.954225352112676,0.1267605633802817,-0.3732394366197183,0.2112676056338028,-0.5176056338028169,0.2711267605633803,-0.6161971830985915,0.31690140845070425,-0.7077464788732394
3,0.0,0.0,-0.1708185053380783,-0.03202846975088968,-0.3309608540925267,-0.1103202846975089,-0.4697508896797153,-0.1494661921708185,-0.597864768683274,-0.1601423487544484,-0.2206405693950178,-0.43416370106761565,-0.3238434163701068,-0.6014234875444839,-0.3879003558718861,-0.7117437722419929,-0.4412811387900356,-0.8149466192170819,-0.11387900355871886,-0.47686832740213525,-0.15302491103202848,-0.7153024911032029,-0.17437722419928825,-0.8683274021352313,-0.19217081850533807,-1.0,-0.0035587188612099642,-0.45907473309608543,0.010676156583629894,-0.6868327402135231,0.02491103202846975,-0.8327402135231317,0.03202846975088968,-0.9644128113879004,0.10320284697508897,-0.39501779359430605,0.17437722419928825,-0.5480427046263345,0.22419928825622776,-0.6512455516014235,0.2597864768683274,-0.7508896797153025
3,0.0,0.0,-0.17777777777777778,-0.03333333333333333,-0.34444444444444444,-0.1111111111111111,-0.4888888888888889,-0.16666666666666666,-0.6222222222222222,-0.1814814814814815,-0.24814814814814815,-0.4444444444444444,-0.35185185185185186,-0.6185185185185185,-0.4222222222222222,-0.7296296296296296,-0.48148148148148145,-0.837037037037037,-0.13703703703703704,-0.4962962962962963,-0.18888888888888888,-0.725925925925926,-0.21851851851851853,-0.8740740740740741,-0.24814814814814815,-1.0,-0.022222222222222223,-0.48518518518518516,-0.02962962962962963,-0.7148148148148148,-0.03333333333333333,-0.8592592592592593,-0.044444444444444446,-0.9925925925925926,0.09259259259259259,-0.42592592592592593,0.13703703703703704,-0.5925925925925926,0.17037037037037037,-0.7037037037037037,0.1962962962962963,-0.8074074074074075
3,0.0,0.0,-0.1821561338289963,-0.03345724907063197,-0.3420074349442379,-0.13011152416356878,-0.483271375464684,-0.19330855018587362,-0.6171003717472119,-0.22304832713754646,-0.24907063197026022,-0.44981412639405205,-0.36059479553903345,-0.6096654275092936,-0.43866171003717475,-0.7137546468401487,-0.5055762081784386,-0.8215613382899628,-0.14869888475836432,-0.49814126394052044,-0.20817843866171004,-0.724907063197026,-0.24907063197026022,-0.8736059479553904,-0.2825278810408922,-1.0,-0.040892193308550186,-0.4944237918215613,-0.05947955390334572,-0.7174721189591078,-0.07806691449814127,-0.8661710037174721,-0.09665427509293681,-0.9962825278810409,0.07063197026022305,-0.44609665427509293,0.10408921933085502,-0.6133828996282528,0.12639405204460966,-0.7323420074349443,0.1412639405204461,-0.8401486988847584
3,0.0,0.0,-0.1811320754716981,-0.04150943396226415,-0.33584905660377357,-0.1471698113207547,-0.4679245283018868,-0.22641509433962265,-0.6037735849056604,-0.2641509433962264,-0.2528301886792453,-0.4490566037735849,-0.36981132075471695,-0.6075471698113207,-0.45660377358490567,-0.7056603773584905,-0.5245283018867924,-0.8075471698113208,-0.15471698113207547,-0.5018867924528302,-0.22641509433962265,-0.7245283018867924,-0.27547169811320754,-0.8716981132075472,-0.3169811320754717,-1.0,-0.045283018867924525,-0.4981132075471698,-0.09056603773584905,-0.7169811320754716,-0.12830188679245283,-0.8528301886792453,-0.16226415094339622,-0.9811320754716981,0.06415094339622641,-0.4490566037735849,0.07169811320754717,-0.6113207547169811,0.06792452830188679,-0.7283018867924528,0.05660377358490566,-0.8377358490566038
3,0.0,0.0,-0.192,-0.056,-0.348,-0.184,-0.476,-0.288,-0.616,-0.332,-0.256,-0.48,-0.384,-0.64,-0.472,-0.732,-0.552,-0.828,-0.156,-0.528,-0.248,-0.748,-0.316,-0.876,-0.384,-1.0,-0.052,-0.524,-0.112,-0.74,-0.176,-0.868,-0.244,-0.992,0.06,-0.484,0.04,-0.652,0.008,-0.764,-0.036,-0.868
3,0.0,0.0,-0.19327731092436976,-0.06302521008403361,-0.3487394957983193,-0.21428571428571427,-0.47058823529411764,-0.33613445378151263,-0.6134453781512605,-0.4117647058823529,-0.25210084033613445,-0.5126050420168067,-0.37815126050420167,-0.6764705882352942,-0.47478991596638653,-0.7647058823529411,-0.5588235294117647,-0.8571428571428571,-0.15966386554621848,-0.5588235294117647,-0.25210084033613445,-0.773109243697479,-0.33613445378151263,-0.8907563025210085,-0.41596638655462187,-1.0,-0.0546218487394958,-0.5504201680672269,-0.13025210084033614,-0.7647058823529411,-0.21428571428571427,-0.8823529411764706,-0.31092436974789917,-0.9873949579831933,0.058823529411764705,-0.5084033613445378,0.02100840336134454,-0.680672268907563,-0.046218487394957986,-0.7857142857142857,-0.12605042016806722,-0.8697478991596639
3,0.0,0.0,-0.20444444444444446,-0.06666666666666667,-0.36444444444444446,-0.23555555555555555,-0.48,-0.38222222222222224,-0.6177777777777778,-0.47555555555555556,-0.26666666666666666,-0.5377777777777778,-0.39111111111111113,-0.6933333333333334,-0.4888888888888889,-0.7777777777777778,-0.5822222222222222,-0.8666666666666667,-0.1688888888888889,-0.5866666666666667,-0.27111111111111114,-0.7955555555555556,-0.3688888888888889,-0.9066666666666666,-0.4711111111111111,-1.0,-0.06222222222222222,-0.5866666666666667,-0.13333333333333333,-0.8044444444444444,-0.2311111111111111,-0.9111111111111111,-0.3511111111111111,-0.9866666666666667,0.057777777777777775,-0.5422222222222223,0.017777777777777778,-0.7155555555555555,-0.06222222222222222,-0.8,-0.17333333333333334,-0.8488888888888889
3,0.0,0.0,-0.2102803738317757,-0.07009345794392523,-0.37850467289719625,-0.2523364485981308,-0.4953271028037383,-0.4158878504672897,-0.6401869158878505,-0.5233644859813084,-0.2803738317757009,-0.5514018691588785,-0.411214953271028,-0.7102803738317757,-0.5186915887850467,-0.794392523364486,-0.6214953271028038,-0.8785046728971962,-0.17757009345794392,-0.6074766355140186,-0.2897196261682243,-0.8177570093457944,-0.40186915887850466,-0.9252336448598131,-0.5186915887850467,-1.0,-0.07009345794392523,-0.6074766355140186,-0.14018691588785046,-0.8317757009345794,-0.2570093457943925,-0.9205607476635514,-0.3878504672897196,-0.9579439252336449,0.056074766355140186,-0.5654205607476636,0.014018691588785047,-0.7476635514018691,-0.0794392523364486,-0.8130841121495327,-0.20093457943925233,-0.8364485981308412
3,0.0,0.0,-0.225,-0.09,-0.395,-0.295,-0.505,-0.47,-0.645,-0.6,-0.285,-0.58,-0.415,-0.75,-0.525,-0.83,-0.635,-0.91,-0.175,-0.635,-0.28,-0.87,-0.405,-0.96,-0.535,-1.0,-0.055,-0.63,-0.125,-0.89,-0.26,-0.95,-0.395,-0.955,0.08,-0.585,0.015,-0.795,-0.105,-0.84,-0.23,-0.825
3,0.0,0.0,-0.24022346368715083,-0.12290502793296089,-0.41899441340782123,-0.3575418994413408,-0.5307262569832403,-0.5586592178770949,-0.659217877094972,-0.7262569832402235,-0.2905027932960894,-0.6480446927374302,-0.39664804469273746,-0.88268156424581,-0.5418994413407822,-0.9217877094972067,-0.664804469273743,-0.9217877094972067,-0.1787709497206704,-0.6871508379888268,-0.27932960893854747,-0.9832402234636871,-0.45251396648044695,-1.0,-0.5921787709497207,-0.9497206703910615,-0.0670391061452514,-0.6759776536312849,-0.1452513966480447,-0.9776536312849162,-0.329608938547486,-0.9776536312849162,-0.4692737430167598,-0.9106145251396648,0.0670391061452514,-0.6312849162011173,-0.0335195530726257,-0.8659217877094972,-0.18994413407821228,-0.8770949720670391,-0.31843575418994413,-0.8268156424581006
3,0.0,0.0,-0.26011560693641617,-0.14450867052023122,-0.4393063583815029,-0.3930635838150289,-0.5491329479768786,-0.5895953757225434,-0.6763005780346821,-0.7630057803468208,-0.3236994219653179,-0.6705202312138728,-0.4393063583815029,-0.9190751445086706,-0.6011560693641619,-0.9364161849710982,-0.7167630057803468,-0.8959537572254336,-0.21965317919075145,-0.6994219653179191,-0.32947976878612717,-1.0,-0.5144508670520231,-0.9942196531791907,-0.6473988439306358,-0.9248554913294798,-0.09248554913294797,-0.6936416184971098,-0.1907514450867052,-0.9884393063583815,-0.3815028901734104,-0.9710982658959537,-0.5202312138728323,-0.8959537572254336,0.046242774566473986,-0.6473988439306358,-0.057803468208092484,-0.8786127167630058,-0.2254335260115607,-0.8786127167630058,-0.36416184971098264,-0.815028901734104
3,0.0,0.0,-0.2631578947368421,-0.16374269005847952,-0.4327485380116959,-0.4093567251461988,-0.543859649122807,-0.6081871345029239,-0.6608187134502924,-0.7953216374269005,-0.32748538011695905,-0.6783625730994152,-0.43859649122807015,-0.9239766081871345,-0.5964912280701754,-0.9298245614035088,-0.7192982456140351,-0.8830409356725146,-0.2222222222222222,-0.7076023391812866,-0.3391812865497076,-0.9941520467836257,-0.52046783625731,-0.9766081871345029,-0.6608187134502924,-0.8947368421052632,-0.09941520467836257,-0.7076023391812866,-0.19883040935672514,-1.0,-0.38596491228070173,-0.9707602339181286,-0.5263157894736842,-0.8771929824561403,0.04093567251461988,-0.6783625730994152,-0.07602339181286549,-0.8947368421052632,-0.23976608187134502,-0.8888888888888888,-0.3742690058479532,-0.8187134502923976
3,0.0,0.0,-0.26627218934911245,-0.16568047337278108,-0.4378698224852071,-0.40828402366863903,-0.5502958579881657,-0.6094674556213018,-0.6686390532544378,-0.7988165680473372,-0.31952662721893493,-0.6745562130177515,-0.42011834319526625,-0.9230769230769231,-0.5857988165680473,-0.9289940828402367,-0.7041420118343196,-0.8757396449704142,-0.22485207100591717,-0.7041420118343196,-0.33136094674556216,-1.0,-0.5266272189349113,-0.9704142011834319,-0.6568047337278107,-0.8875739644970414,-0.10650887573964497,-0.7100591715976331,-0.21301775147928995,-0.9940828402366864,-0.41420118343195267,-0.9526627218934911,-0.5502958579881657,-0.8520710059171598,0.023668639053254437,-0.6804733727810651,-0.10650887573964497,-0.893491124260355,-0.28402366863905326,-0.8816568047337278,-0.41420118343195267,-0.8047337278106509
3,0.0,0.0,-0.2727272727272727,-0.18181818181818182,-0.43636363636363634,-0.4303030303030303,-0.5515151515151515,-0.6303030303030303,-0.6787878787878788,-0.8121212121212121,-0.2909090909090909,-0.6606060606060606,-0.3878787878787879,-0.8848484848484849,-0.5636363636363636,-0.9030303030303031,-0.6909090909090909,-0.8666666666666667,-0.2,-0.696969696969697,-0.3151515151515151,-0.9757575757575757,-0.5151515151515151,-0.9696969696969697,-0.6666666666666666,-0.896969696969697,-0.09696969696969697,-0.7090909090909091,-0.20606060606060606,-1.0,-0.41818181818181815,-0.9696969696969697,-0.5696969696969697,-0.8727272727272727,0.012121212121212121,-0.6909090909090909,-0.14545454545454545,-0.9030303030303031,-0.32727272727272727,-0.896969696969697,-0.46060606060606063,-0.8242424242424242
3,0.0,0.0,-0.2654320987654321,-0.17901234567901234,-0.42592592592592593,-0.43209876543209874,-0.5617283950617284,-0.6234567901234568,-0.6851851851851852,-0.7962962962962963,-0.2777777777777778,-0.6666666666666666,-0.37037037037037035,-0.9135802469135802,-0.5493827160493827,-0.9259259259259259,-0.6851851851851852,-0.8888888888888888,-0.18518518518518517,-0.691358024691358,-0.2962962962962963,-1.0,-0.5061728395061729,-0.9814814814814815,-0.6604938271604939,-0.8950617283950617,-0.08024691358024691,-0.691358024691358,-0.19135802469135801,-1.0,-0.4074074074074074,-0.9567901234567902,-0.5555555555555556,-0.8580246913580247,0.024691358024691357,-0.6666666666666666,-0.1419753086419753,-0.8765432098765432,-0.3271604938271605,-0.8765432098765432,-0.4691358024691358,-0.8209876543209876
3,0.0,0.0,-0.2721518987341772,-0.17088607594936708,-0.44936708860759494,-0.4177215189873418,-0.5886075949367089,-0.6139240506329114,-0.7215189873417721,-0.7974683544303798,-0.2974683544303797,-0.6518987341772152,-0.4050632911392405,-0.8987341772151899,-0.5822784810126582,-0.9050632911392406,-0.7215189873417721,-0.8670886075949367,-0.2088607594936709,-0.6835443037974683,-0.3291139240506329,-0.9746835443037974,-0.5443037974683544,-0.9683544303797469,-0.7025316455696202,-0.8987341772151899,-0.10759493670886076,-0.689873417721519,-0.22784810126582278,-1.0,-0.44936708860759494,-0.9620253164556962,-0.6075949367088608,-0.8670886075949367,-0.006329113924050633,-0.6708860759493671,-0.18354430379746836,-0.8860759493670886,-0.379746835443038,-0.879746835443038,-0.5189873417721519,-0.8164556962025317
